Wavenumbers [1/cm],Absorbance
1828.187,-0.000533441
1826.258,-0.000526512
1824.33,-0.000556451
1822.401,-0.000557381
1820.473,-0.000533751
1818.544,-0.000538043
1816.616,-0.000535147
1814.687,-0.000509603
1812.759,-0.000515084
1810.83,-0.000535406
1808.902,-0.000532252
1806.973,-0.000523099
1805.045,-0.000520255
1803.116,-0.000523823
1801.188,-0.000541352
1799.26,-0.000557071
1797.331,-0.000545437
1795.403,-0.00052858
1793.474,-0.000543989
1791.546,-0.000575788
1789.617,-0.000588352
1787.689,-0.000582509
1785.76,-0.00058163
1783.832,-0.000588145
1781.903,-0.000583905
1779.975,-0.000567774
1778.046,-0.000561776
1776.118,-0.000581837
1774.189,-0.000611617
1772.261,-0.000623973
1770.333,-0.000617045
1768.404,-0.00060836
1766.476,-0.000610686
1764.547,-0.000620251
1762.619,-0.000629039
1760.69,-0.000636432
1758.762,-0.000641291
1756.833,-0.000644496
1754.905,-0.000651113
1752.976,-0.00065375
1751.048,-0.000641395
1749.119,-0.000626816
1747.191,-0.000632089
1745.262,-0.000652251
1743.334,-0.000667293
1741.406,-0.000682749
1739.477,-0.000705441
1737.549,-0.00072074
1735.62,-0.00073025
1733.692,-0.00074069
1731.763,-0.000745549
1729.835,-0.000747409
1727.906,-0.000750252
1725.978,-0.00075573
1724.049,-0.000767358
1722.121,-0.000782294
