Wavenumbers [1/cm],absorbance
1951.608,-0.000226495
1949.68,-0.000738623
1947.751,-0.000938439
1945.823,-0.001045311
1943.895,-0.000951405
1941.966,-0.000785653
1940.038,-0.000683214
1938.109,-0.000535199
1936.181,-0.000577494
1934.252,-0.000809631
1932.324,-0.000874737
1930.395,-0.000790666
1928.467,-0.000688177
1926.538,-0.00055826
1924.61,-0.000480126
1922.681,-0.000522117
1920.753,-0.000644393
1918.824,-0.000757591
1916.896,-0.000769012
1914.968,-0.00063669
1913.039,-0.000463991
1911.111,-0.000404565
1909.182,-0.00037715
1907.254,-0.000235861
1905.325,-0.000103325
1903.397,-0.000119421
1901.468,-0.000227996
1899.54,-0.000360183
1897.611,-0.000492434
1895.683,-0.000589851
1893.754,-0.0005807
1891.826,-0.000420702
1889.897,-0.00028667
1887.969,-0.00033556
1886.041,-0.00035232
1884.112,-0.000207245
1882.184,-0.000141884
1880.255,-0.000251332
1878.327,-0.000367012
1876.398,-0.000398203
1874.47,-0.000382633
1872.541,-0.000369184
1870.613,-0.000363753
1868.684,-0.000347716
1866.756,-0.000313573
1864.827,-0.000294017
1862.899,-0.000340009
1860.97,-0.00042784
1859.042,-0.000479351
1857.114,-0.00048023
1855.185,-0.000476868
1853.257,-0.000461509
1851.328,-0.000404461
1849.4,-0.000361425
1847.471,-0.000375288
1845.543,-0.000386823
1843.614,-0.000378443
1841.686,-0.000400582
1839.757,-0.000438339
1837.829,-0.000453492
1835.9,-0.000444752
1833.972,-0.000407616
1832.043,-0.000361632
1830.115,-0.000338043
1828.187,-0.000338508
1826.258,-0.000361011
1824.33,-0.00040234
1822.401,-0.000430012
1820.473,-0.000414909
1818.544,-0.000391116
1816.616,-0.00039153
1814.687,-0.000389358
1812.759,-0.000375443
1810.83,-0.000358787
1808.902,-0.000338767
1806.973,-0.000336129
1805.045,-0.000356304
1803.116,-0.000375133
1801.188,-0.000381133
1799.26,-0.000369391
1797.331,-0.000357856
1795.403,-0.000368615
1793.474,-0.000382788
1791.546,-0.00039272
1789.617,-0.000404823
1787.689,-0.000404513
1785.76,-0.00039122
1783.832,-0.000382944
1781.903,-0.00038553
1779.975,-0.000385582
1778.046,-0.000380823
1776.118,-0.000394789
1774.189,-0.000427943
1772.261,-0.000448217
1770.333,-0.000448941
1768.404,-0.000448424
1766.476,-0.000447183
1764.547,-0.000437718
1762.619,-0.000428357
1760.69,-0.000434874
1758.762,-0.000453699
1756.833,-0.000466732
1754.905,-0.00048054
1752.976,-0.000511619
1751.048,-0.000548643
1749.119,-0.000566481
1747.191,-0.000565706
1745.262,-0.00057341
1743.334,-0.00059285
1741.406,-0.000602414
1739.477,-0.000605723
1737.549,-0.000618907
1735.62,-0.000637156
1733.692,-0.000646254
1731.763,-0.000650183
